StudentID,GPA,Hackathons,Papers,Teacher Assistance,Core Engineering Score,Consistency,Extracurriculars,Internships,Leadership Roles
2267,7.96,0,0,1,68,82,1.76,0,1
2268,8.51,3,3,0,99,91,7.92,0,1
2269,6.19,1,0,0,97,64,0.6,2,1
2270,7.56,2,1,1,77,85,8.83,0,1
2271,5.52,4,0,2,75,98,6.74,0,0
2272,6.92,5,1,0,67,85,3.7,0,0
2273,7.44,4,2,1,82,62,1.9,0,1
2274,8.26,1,0,0,95,83,8.17,3,0
2275,9.75,0,0,2,62,93,6.03,0,1
2276,8.0,2,4,2,74,93,3.6,3,1
2277,8.72,1,2,2,97,79,4.44,1,1
2278,7.53,3,4,1,92,89,8.27,1,1
2279,8.17,2,1,1,77,79,3.39,0,1
2280,5.35,4,1,2,82,100,0.9,2,0
2281,6.27,1,2,0,62,77,9.11,2,1
2282,6.81,4,1,0,89,97,3.87,3,0
2283,7.36,4,2,2,76,79,3.48,3,1
2284,5.23,4,1,1,91,65,2.04,1,1
2285,5.7,0,3,0,66,84,8.97,3,1
2286,6.38,4,0,0,98,100,2.18,2,1
2287,9.86,3,3,0,73,100,6.37,1,0
2288,6.66,3,2,1,74,62,8.81,0,0
2289,7.41,2,2,2,71,78,0.35,3,1
2290,5.98,5,3,1,67,69,8.29,0,1
2291,8.05,4,0,0,75,64,4.11,3,1
2292,6.4,4,0,2,100,81,6.58,2,1
2293,6.03,1,4,1,93,68,3.72,3,0
2294,7.58,0,1,2,83,92,6.96,2,0
2295,5.03,5,4,0,88,74,2.54,2,1
2296,5.04,2,0,1,75,83,0.22,0,0
2297,6.1,5,3,2,64,89,9.48,3,0
2298,5.18,4,1,1,64,95,0.16,0,1
2299,5.54,1,3,0,89,98,8.24,2,0
2300,6.69,0,4,2,64,65,1.69,2,1
2301,9.01,2,2,0,72,74,3.92,2,0
2302,7.86,5,3,2,94,97,8.22,2,0
2303,7.56,2,4,0,84,98,2.06,1,1
2304,6.47,4,4,0,73,81,8.66,2,0
2305,9.66,2,4,1,85,62,4.98,3,0
2306,6.99,1,2,0,77,88,3.66,2,0
2307,5.44,2,2,1,79,88,6.62,1,0
2308,8.09,3,2,0,93,90,3.41,3,0
2309,5.57,1,1,0,66,61,3.47,1,1
2310,6.73,5,2,0,69,94,7.34,1,1
2311,7.54,0,2,2,74,68,3.1,3,0
2312,9.37,0,2,1,76,81,2.01,1,1
2313,7.47,4,3,2,70,78,8.08,2,0
2314,8.51,4,2,1,93,96,8.05,0,0
2315,9.96,3,1,0,86,69,4.98,0,1
2316,5.66,5,4,2,80,80,5.27,0,0
2317,6.37,0,3,1,90,76,6.96,3,1
2318,6.97,0,0,0,63,62,5.09,3,0
2319,7.11,0,2,1,100,66,4.17,3,0
2320,7.06,0,4,1,76,100,9.95,0,1
2321,9.54,2,4,0,79,96,1.48,0,0
2322,8.57,5,3,2,84,95,5.93,3,1
2323,8.04,1,0,0,99,62,8.86,0,1
2324,6.55,1,1,2,82,72,6.87,1,0
2325,9.12,3,4,1,74,100,8.81,1,0
2326,9.78,2,4,1,92,89,3.36,0,1
2327,9.11,0,4,1,78,82,2.72,3,0
2328,5.01,0,4,2,74,66,8.51,2,0
2329,8.18,4,3,0,100,89,3.94,2,1
2330,5.26,4,0,2,64,88,7.1,0,0
2331,6.29,3,4,1,75,67,1.48,2,0
2332,5.3,0,1,1,91,69,7.56,3,1
2333,8.02,3,1,0,81,92,5.49,1,0
2334,8.43,2,2,2,91,79,2.69,1,0
2335,5.57,1,4,1,72,88,4.95,3,0
2336,6.92,0,4,2,97,88,6.97,2,0
2337,7.28,5,4,2,85,80,0.12,0,0
2338,6.85,2,4,0,76,60,6.37,1,0
2339,5.61,0,4,0,64,93,5.42,2,1
2340,7.09,5,1,1,92,91,2.2,2,0
2341,8.76,4,0,0,86,73,7.53,1,0
2342,5.36,3,0,2,64,96,3.03,1,0
2343,5.4,4,2,0,96,94,2.77,0,1
2344,6.77,1,1,2,66,83,4.71,3,0
2345,9.71,4,4,1,77,60,6.76,2,1
2346,8.34,0,0,2,90,65,9.29,0,1
2347,8.39,5,3,0,65,63,1.41,1,1
2348,6.81,4,3,0,61,97,3.96,3,1
2349,7.97,0,3,1,72,60,0.67,3,1
2350,5.05,1,4,0,70,100,7.59,2,0
2351,8.18,5,4,1,85,90,4.48,3,0
2352,9.57,4,2,1,80,95,7.07,1,0
2353,8.06,3,2,0,61,68,3.22,1,0
2354,9.37,3,2,2,99,100,8.44,1,1
2355,8.62,5,3,1,79,82,5.35,0,1
2356,5.6,3,4,2,76,90,9.44,1,1
2357,9.51,4,3,0,75,88,0.79,0,1
2358,5.33,4,2,2,64,80,5.14,1,1
2359,7.67,5,4,2,73,62,7.66,1,1
2360,5.71,4,1,2,83,85,6.0,3,0
2361,5.06,0,0,2,63,65,0.23,2,0
2362,7.11,1,0,0,83,79,9.72,1,0
2363,6.48,3,2,0,68,72,2.98,3,0
2364,7.43,0,3,2,62,100,2.49,3,1
2365,7.89,5,1,0,68,82,4.86,2,1
2366,5.22,3,4,0,77,74,5.42,3,1
2367,5.62,0,3,1,95,90,7.66,3,0
2368,7.79,4,2,0,78,63,3.93,2,0
2369,6.72,5,3,2,83,70,4.4,0,0
2370,8.65,5,2,0,63,61,5.35,2,0
2371,8.26,3,0,0,68,75,3.94,2,0
2372,9.23,4,0,0,92,90,9.15,1,0
2373,8.46,3,3,0,60,98,8.51,1,1
2374,7.15,2,1,1,94,63,4.55,0,0
2375,8.36,0,4,2,69,87,0.0,2,0
2376,6.38,2,2,2,71,75,9.01,2,0
2377,6.53,0,4,0,77,98,1.24,0,1
2378,8.94,1,0,0,73,84,2.45,1,0
2379,7.23,5,1,1,69,72,1.52,2,0
2380,8.99,3,1,0,69,64,1.8,0,1
2381,9.11,1,4,1,77,89,8.03,1,0
2382,9.29,1,0,2,83,60,5.8,3,0
2383,9.58,5,4,2,60,64,9.56,0,1
2384,7.15,5,3,1,89,73,2.31,0,1
2385,6.59,0,1,2,74,70,4.86,2,0
2386,7.91,2,1,0,67,93,9.77,3,1
2387,6.86,4,3,0,94,88,8.26,1,1
2388,8.01,0,0,1,77,77,7.29,3,0
2389,8.53,4,1,2,100,74,1.89,2,1
2390,8.44,1,2,2,75,84,7.69,2,1
2391,6.87,4,2,1,80,89,3.48,1,0
2392,5.83,2,0,1,74,61,5.31,1,1
2393,7.15,0,3,2,64,99,6.09,1,0
2394,5.71,5,4,1,66,86,6.09,2,1
2395,9.45,2,0,0,66,74,7.27,1,1
2396,6.73,2,4,2,86,91,6.62,1,0
2397,5.77,0,0,1,84,79,0.68,1,1
2398,5.13,5,2,1,81,73,4.57,0,1
2399,8.23,2,3,1,72,86,6.64,1,1
2400,8.18,5,2,2,76,62,2.96,2,1
2401,6.7,3,3,0,100,62,3.13,0,1
2402,5.36,3,4,0,72,72,1.25,2,0
2403,7.05,3,0,2,85,84,4.19,3,1
2404,6.56,4,1,1,68,77,9.87,0,0
2405,8.39,2,1,2,64,60,2.85,1,1
2406,8.03,0,3,2,98,98,5.31,0,1
2407,6.82,0,3,1,92,64,7.43,2,0
2408,6.09,4,2,2,63,61,0.13,0,1
2409,9.94,0,1,0,87,89,9.0,3,1
2410,7.27,3,2,2,85,76,3.87,1,1
2411,8.44,2,4,1,63,88,8.69,1,1
2412,5.7,0,1,2,75,63,0.39,3,0
2413,7.43,0,4,0,96,68,1.46,2,0
2414,5.14,1,0,2,81,80,3.23,0,1
2415,7.53,1,2,2,95,71,3.45,2,0
2416,9.82,1,3,2,97,71,8.48,2,0
2417,6.92,2,1,2,94,63,0.11,2,1
2418,5.19,3,2,1,84,87,6.41,1,1
2419,5.15,5,3,0,67,68,1.31,0,0
2420,6.94,3,0,0,76,99,8.23,1,0
2421,5.8,3,1,0,77,91,7.79,1,0
2422,5.12,2,4,2,71,72,5.0,1,0
2423,8.78,2,0,0,92,93,2.13,0,0
2424,7.29,1,3,1,82,78,6.34,3,0
2425,6.45,0,1,2,71,73,1.56,1,1
2426,9.5,4,1,2,70,64,1.9,1,1
2427,5.58,4,0,0,72,86,6.27,1,0
2428,9.78,5,1,2,94,87,9.91,0,1
2429,6.57,0,3,2,86,85,8.91,0,1
2430,9.44,5,0,0,84,69,5.93,2,0
2431,8.01,1,4,1,99,83,5.39,1,0
2432,9.13,5,0,1,62,76,9.98,1,0
2433,9.92,0,0,0,84,75,5.47,0,1
2434,6.44,0,4,1,69,76,4.2,0,0
2435,9.81,4,3,1,76,60,9.1,1,1
2436,6.95,1,2,1,62,80,2.34,3,1
2437,6.93,2,2,2,81,81,0.98,2,0
2438,6.7,5,4,2,97,64,6.34,2,1
2439,7.71,4,3,2,73,95,0.96,1,0
2440,5.77,5,1,1,86,80,3.73,2,0
2441,7.77,5,4,2,79,68,4.24,2,1
2442,7.71,2,2,1,77,86,5.48,1,0
2443,8.81,1,3,0,72,71,9.92,2,0
2444,9.17,0,0,1,65,77,2.21,0,0
2445,7.2,3,3,2,69,94,3.76,1,0
2446,6.51,5,3,1,96,74,1.32,0,0
2447,6.3,3,2,2,88,89,6.08,1,0
2448,5.97,1,2,2,65,92,7.28,0,1
2449,5.29,3,1,0,98,95,4.82,2,0
2450,6.71,5,1,0,70,99,2.46,3,1
2451,6.35,2,4,2,84,89,6.21,0,0
2452,9.83,3,0,1,89,85,5.39,0,0
2453,7.79,1,1,0,79,80,1.71,3,1
2454,6.74,1,2,0,96,96,4.06,3,1
2455,7.9,2,3,2,75,90,4.35,0,0
2456,5.7,3,4,1,90,76,9.83,0,0
2457,7.22,3,1,0,88,76,8.49,0,1
2458,8.13,0,3,0,65,93,7.34,1,1
2459,7.44,4,3,1,88,83,8.89,0,1
2460,7.01,1,1,0,91,92,7.35,0,1
2461,9.97,0,0,1,68,63,9.03,3,0
2462,9.4,1,0,2,96,68,0.55,3,1
2463,8.12,0,4,0,82,61,4.56,1,0
2464,7.85,4,0,2,75,94,7.47,1,1
2465,8.1,0,4,1,77,97,5.83,2,0
2466,6.01,1,2,2,78,74,1.75,0,1
2467,6.98,3,1,2,61,62,3.4,0,0
2468,5.2,1,3,2,69,90,3.18,3,1
2469,7.38,5,4,1,71,100,2.61,2,1
2470,7.72,2,0,1,77,82,3.43,0,1
2471,6.14,2,4,1,78,71,5.15,2,1
2472,9.82,5,4,1,97,67,8.55,1,0
2473,9.55,2,0,1,96,80,7.42,0,1
2474,8.61,2,0,0,86,80,8.35,0,1
2475,7.67,4,1,0,73,91,8.84,1,1
2476,9.35,3,3,0,93,76,4.16,0,0
2477,5.65,3,1,2,61,96,3.46,1,0
2478,8.95,1,1,2,92,83,0.58,1,1
2479,5.62,5,0,1,78,67,9.3,2,0
2480,8.97,0,0,1,86,77,0.66,3,0
2481,6.38,1,3,0,89,70,7.41,3,0
2482,9.39,1,4,1,66,69,3.78,1,1
2483,9.72,1,1,2,86,85,9.49,2,0
2484,5.74,1,3,1,80,65,4.2,1,0
2485,7.31,3,1,0,66,76,8.17,2,1
2486,9.9,0,4,1,84,82,2.83,2,1
2487,7.42,1,1,2,97,96,2.99,3,1
2488,9.32,3,2,0,77,87,5.96,3,0
2489,7.94,1,3,1,92,75,9.98,2,1
2490,6.88,2,0,2,92,71,5.18,3,0
2491,6.43,1,1,0,91,80,9.36,2,0
2492,6.02,5,3,0,84,83,7.86,0,1
2493,8.81,5,3,2,73,87,7.96,1,1
2494,6.93,1,1,1,97,96,4.36,3,1
2495,7.56,4,0,1,97,80,3.87,1,1
2496,7.46,2,0,1,63,92,1.92,3,1
2497,7.89,0,1,0,77,61,9.64,1,1
2498,9.33,1,3,0,69,96,9.59,1,0
2499,9.9,0,0,1,94,78,7.47,3,1
2500,7.04,2,1,0,94,87,2.96,3,0
2501,9.14,1,1,0,99,74,2.45,3,0
2502,8.82,4,1,2,82,60,9.89,3,0
2503,7.87,3,3,1,84,87,0.67,2,0
2504,9.78,4,0,1,60,94,8.44,3,0
2505,6.0,4,3,1,77,91,3.55,3,0
2506,5.55,3,2,0,74,87,4.19,3,1
2507,9.27,3,0,0,84,68,8.32,0,0
2508,7.2,5,3,0,91,83,0.91,1,0
2509,9.23,3,0,1,79,63,3.54,3,0
2510,9.47,1,2,0,76,100,9.52,3,1
2511,5.31,0,4,1,70,62,6.99,1,0
2512,9.42,5,1,0,72,81,7.55,1,0
2513,7.24,5,3,1,84,99,7.58,2,1
2514,7.55,0,2,2,79,98,0.61,1,1
2515,8.13,5,2,0,84,84,2.03,1,1
2516,9.63,3,0,1,90,81,4.91,0,0
2517,5.1,4,0,2,60,93,3.68,2,1
2518,7.38,2,1,2,75,79,4.11,0,1
2519,8.44,3,0,0,87,95,7.81,1,1
2520,8.61,4,3,1,80,96,0.15,3,0
2521,8.46,4,3,0,89,98,6.6,2,1
2522,5.67,5,3,2,62,86,0.0,1,0
2523,6.5,1,4,0,93,91,0.63,1,0
2524,6.79,1,3,1,65,88,4.08,3,1
2525,9.02,5,0,2,88,100,8.41,3,0
2526,6.39,5,0,0,62,91,1.45,3,0
2527,6.05,0,3,0,92,83,5.55,2,0
2528,9.79,0,2,0,70,62,6.79,0,1
2529,5.04,2,2,0,64,86,2.3,2,0
2530,9.99,2,2,0,91,68,5.12,3,1
2531,8.38,2,1,2,77,99,9.11,2,0
2532,9.14,2,4,2,79,82,5.12,3,1
2533,6.47,4,3,1,98,66,1.57,0,0
2534,5.07,4,1,0,99,76,6.28,2,0
2535,8.69,0,2,1,87,96,5.92,0,1
2536,9.17,1,3,2,72,66,0.27,0,0
2537,8.7,5,1,0,85,89,0.91,3,1
2538,5.71,1,0,1,75,72,1.57,2,1
2539,8.77,3,2,0,84,77,1.36,2,0
2540,8.84,4,1,0,69,90,2.59,0,1
2541,8.29,2,0,1,88,81,4.54,3,0
2542,8.83,2,2,2,97,73,3.72,0,1
2543,9.23,3,4,1,79,77,8.91,0,1
2544,8.07,1,2,1,85,94,6.12,0,1
2545,5.44,2,4,1,91,76,8.76,0,0
2546,7.44,1,4,0,98,78,5.27,2,0
2547,5.39,5,4,2,97,90,0.9,1,0
2548,7.04,3,3,2,83,98,4.63,2,0
2549,7.04,1,3,0,90,95,8.22,3,1
2550,5.33,5,4,2,99,74,1.94,1,0
2551,6.74,1,0,1,71,88,0.91,0,0
2552,5.55,1,4,2,95,99,3.29,2,1
2553,9.04,2,1,0,69,75,3.89,1,0
2554,9.74,0,4,2,65,92,3.06,0,0
2555,5.36,4,3,0,66,84,1.35,2,1
2556,9.78,1,3,1,90,75,2.51,1,0
2557,7.61,1,1,0,86,89,6.82,2,0
2558,6.5,1,1,2,67,93,3.86,1,0
2559,5.38,0,2,1,62,61,6.33,3,0
2560,7.5,5,0,2,99,99,5.36,2,0
2561,8.97,3,0,0,80,97,5.49,2,1
2562,8.54,2,0,1,60,77,2.49,1,0
2563,5.25,0,3,0,74,64,5.22,3,0
2564,5.36,5,0,2,66,99,0.24,2,0
2565,7.01,1,2,0,74,65,4.32,3,0
2566,6.48,5,2,2,84,71,5.73,3,0
2567,6.16,0,0,2,62,71,1.82,2,0
2568,6.41,0,1,1,89,71,2.57,0,0
2569,9.02,0,2,1,73,68,2.2,1,0
2570,9.65,3,1,0,63,81,0.71,2,1
2571,7.03,4,3,2,95,75,3.48,3,0
2572,9.53,2,2,2,62,63,9.79,1,0
2573,6.61,3,1,1,64,62,3.54,2,0
2574,7.38,3,0,1,84,75,4.61,1,1
2575,6.13,4,3,1,90,73,6.53,1,0
2576,8.2,3,4,1,70,100,6.48,3,1
2577,9.89,0,4,0,67,97,9.5,0,0
2578,8.02,0,0,0,85,63,8.58,0,0
2579,6.79,5,3,0,61,61,7.94,1,0
2580,8.24,1,3,0,87,69,9.52,3,0
2581,5.61,3,3,1,69,70,2.31,3,1
2582,9.44,1,3,0,98,98,6.17,2,1
2583,7.52,2,4,0,96,85,8.87,1,0
2584,7.25,0,1,0,98,96,6.24,2,0
2585,7.93,5,3,1,80,85,9.77,3,0
2586,8.12,2,1,2,87,63,1.0,1,0
2587,5.36,5,3,1,97,85,4.39,0,1
2588,8.41,4,2,2,92,97,9.77,0,0
2589,6.21,0,2,2,70,87,3.8,2,1
2590,8.57,2,2,0,60,61,7.4,1,1
2591,9.11,4,3,0,92,61,0.3,3,1
2592,9.02,2,1,0,62,75,6.95,2,0
2593,7.76,5,4,1,85,82,9.35,0,0
2594,7.6,4,0,1,74,82,3.83,3,1
2595,5.71,4,4,0,100,72,0.21,1,1
2596,8.88,0,3,1,73,80,0.28,0,1
2597,6.36,1,2,1,82,98,8.92,3,0
2598,7.48,5,2,2,67,84,7.23,0,0
2599,6.42,5,1,1,95,96,1.07,1,1
2600,5.67,4,3,2,79,72,0.55,2,0
2601,8.15,4,4,0,65,74,8.05,3,0
2602,5.27,0,3,1,92,87,8.1,3,0
2603,8.74,1,3,2,87,62,1.21,1,1
2604,6.59,5,2,1,97,82,3.02,0,0
2605,5.0,3,4,2,89,63,7.8,0,0
2606,7.56,3,0,2,76,62,5.25,0,1
2607,5.23,1,2,1,68,98,9.57,3,1
2608,6.38,2,4,0,87,67,4.81,3,0
2609,8.53,0,1,2,66,84,6.77,0,1
2610,5.31,1,2,0,87,100,5.1,3,1
2611,9.2,3,1,1,76,71,9.43,2,0
2612,5.02,4,2,1,99,64,3.99,1,1
2613,6.23,3,3,0,64,92,2.3,1,1
2614,8.7,4,4,1,64,84,3.27,3,0
2615,6.58,0,1,2,73,84,8.53,2,0
2616,5.51,4,2,0,65,94,4.98,2,0
2617,6.8,1,1,1,66,74,3.54,0,1
2618,6.35,4,2,1,76,85,5.44,1,0
2619,9.21,2,2,0,68,69,1.33,1,1
2620,6.57,1,0,2,90,83,0.05,1,0
2621,8.94,0,0,0,81,94,2.81,3,0
2622,9.46,1,0,1,68,88,6.05,2,1
2623,7.17,2,1,1,75,97,7.12,0,1
2624,9.55,0,3,0,95,64,8.27,3,0
2625,6.89,3,2,2,93,83,9.27,0,1
2626,9.82,2,4,2,72,78,4.12,3,0
2627,5.45,0,0,2,78,68,7.41,1,1
2628,8.44,4,1,0,71,85,0.75,0,0
2629,7.47,1,1,2,95,84,0.58,2,0
2630,6.94,0,1,2,69,94,1.25,2,1
2631,8.16,1,4,2,75,95,4.49,3,0
2632,8.52,4,4,2,87,73,2.11,1,0
2633,5.02,0,0,1,78,65,2.87,3,1
2634,5.83,3,4,0,99,91,6.48,0,1
2635,8.57,2,0,0,65,85,3.59,2,0
2636,8.33,0,4,2,63,74,5.57,2,1
2637,9.83,4,4,0,89,90,4.12,2,0
2638,8.81,0,4,0,98,96,1.69,2,0
2639,9.75,1,0,1,90,97,0.74,0,1
2640,8.51,5,2,0,86,96,2.36,2,0
2641,6.49,0,0,1,80,78,0.58,3,0
2642,5.53,3,2,0,96,73,6.19,2,0
2643,8.91,0,1,1,68,95,7.96,0,0
2644,8.22,2,1,1,94,96,3.4,1,0
2645,5.24,0,0,0,80,70,3.87,1,1
2646,6.8,5,2,1,76,86,8.16,2,1
2647,9.78,1,2,1,83,61,2.23,1,0
2648,7.5,0,2,0,90,81,1.19,0,1
2649,7.16,3,1,1,65,61,5.01,2,1
2650,7.29,4,0,1,94,79,6.46,0,1
2651,6.04,0,3,1,96,76,6.0,1,1
2652,6.84,0,2,1,72,63,7.14,1,0
2653,6.85,2,2,1,84,73,0.57,2,1
2654,5.26,3,3,2,91,66,4.28,1,1
2655,8.84,5,0,1,60,74,2.39,2,1
2656,7.08,4,2,1,94,89,7.59,2,1
2657,9.11,1,0,1,78,75,8.73,3,1
2658,9.25,0,2,1,71,99,2.81,3,1
2659,6.06,5,4,0,99,61,0.95,3,0
2660,8.29,4,2,2,99,78,2.53,0,1
2661,7.36,1,4,0,79,60,1.04,1,1
2662,9.4,5,0,2,92,90,3.22,1,1
2663,6.08,3,2,1,88,63,5.38,3,1
2664,8.39,3,1,1,75,86,9.74,2,0
2665,8.04,4,1,2,73,84,3.99,2,0
2666,6.48,1,3,2,66,81,2.2,2,1
2667,5.68,3,1,0,65,69,1.67,2,1
2668,8.26,4,4,2,80,92,1.73,0,1
2669,8.69,3,1,1,95,89,1.93,1,1
2670,6.58,3,1,0,81,89,7.62,3,0
2671,8.22,5,1,2,99,75,0.61,0,1
2672,6.98,5,2,2,78,68,9.97,1,0
2673,8.57,3,3,0,84,76,5.23,0,0
2674,6.0,2,0,2,62,94,5.44,2,1
2675,9.45,5,3,1,95,74,3.58,0,1
2676,6.44,1,4,0,93,87,6.9,0,0
2677,6.84,4,2,2,70,79,4.71,2,1
2678,5.29,4,2,1,86,92,3.29,2,0
2679,5.56,1,1,2,61,92,2.65,3,1
2680,7.58,1,1,0,65,95,9.26,3,1
2681,6.34,1,4,2,61,72,2.91,1,1
2682,9.18,1,2,2,76,63,4.36,3,1
2683,5.07,0,0,2,99,82,3.5,3,0
2684,6.9,4,3,1,73,67,0.86,1,1
2685,6.69,0,2,1,69,72,1.86,0,1
2686,5.1,3,0,2,92,83,1.9,0,1
2687,5.62,3,0,2,71,99,6.94,0,0
2688,7.07,4,3,0,91,89,4.07,2,1
2689,7.46,3,0,2,83,89,7.82,1,0
2690,7.02,1,4,0,73,84,7.09,0,0
2691,7.65,0,0,1,64,92,1.92,3,1
2692,7.98,1,4,2,64,68,5.63,3,0
2693,5.05,3,0,0,91,85,7.43,3,1
2694,7.32,5,1,1,92,83,6.33,1,1
2695,9.82,0,0,0,63,92,6.0,1,1
2696,7.6,1,4,1,89,98,7.4,3,0
2697,8.39,4,0,2,100,84,0.57,2,0
2698,6.56,1,0,0,76,74,7.31,2,0
2699,8.87,5,0,2,62,100,2.73,0,1
2700,8.86,3,4,0,72,100,5.72,0,1
2701,7.61,0,0,1,95,65,2.42,0,0
2702,9.88,4,3,0,77,79,8.39,0,0
2703,5.63,0,3,0,82,75,4.81,0,1
2704,5.08,4,4,2,94,80,6.43,1,0
2705,8.85,0,1,2,92,74,7.94,1,1
2706,9.04,3,3,2,95,98,8.95,2,1
2707,5.6,4,2,1,76,63,7.32,2,0
2708,6.33,2,3,2,98,83,1.49,1,1
2709,5.09,0,2,0,93,62,8.55,2,1
2710,6.47,0,4,1,71,60,6.19,3,0
2711,8.87,1,1,2,64,89,6.09,2,0
2712,7.59,4,2,0,99,72,9.21,3,0
2713,6.74,5,2,0,86,77,2.49,3,1
2714,6.86,2,3,1,99,99,2.4,0,1
2715,5.01,3,2,0,72,70,5.13,2,0
2716,6.5,1,4,2,85,88,7.51,3,1
2717,8.23,2,4,0,73,63,4.47,2,0
2718,9.87,4,4,2,91,84,6.34,2,1
2719,9.24,2,3,2,70,95,4.53,1,1
2720,5.12,0,1,1,97,95,6.1,1,1
2721,9.49,0,3,0,75,99,8.22,0,1
2722,8.92,1,4,1,81,87,1.8,2,1
2723,8.9,4,3,1,75,67,6.95,1,0
2724,7.29,4,4,1,72,80,7.87,3,0
2725,6.99,2,0,2,71,94,4.47,3,1
2726,6.51,1,0,2,77,77,3.23,0,0
2727,5.33,4,2,2,88,84,0.14,3,0
2728,6.14,5,1,2,77,100,7.97,2,1
2729,6.23,5,0,0,61,64,3.28,3,1
2730,7.42,0,4,0,61,67,3.57,0,1
2731,8.74,2,3,2,62,82,3.36,0,0
2732,7.37,3,3,2,88,62,4.99,3,0
2733,5.29,0,2,0,67,96,7.02,2,0
2734,9.79,1,3,1,70,90,7.72,1,1
2735,9.71,4,0,1,71,88,3.93,2,1
2736,8.93,0,3,2,91,100,6.63,2,1
2737,9.96,3,0,1,63,79,7.21,2,1
2738,7.72,3,0,2,68,62,2.97,3,1
2739,9.81,5,1,2,83,82,0.97,1,0
2740,5.38,1,2,2,75,99,8.95,2,0
2741,6.83,0,4,0,76,80,6.77,1,0
2742,6.13,2,0,1,81,72,6.48,0,1
2743,5.98,0,2,0,66,67,0.59,1,1
2744,5.7,5,4,1,69,64,8.18,3,0
2745,8.11,3,3,0,88,84,5.66,0,0
2746,8.91,1,2,0,95,98,8.48,0,1
2747,7.89,1,2,2,83,96,9.75,2,0
2748,5.73,2,2,2,73,100,9.57,1,1
2749,9.06,1,3,0,73,64,8.56,0,0
2750,8.18,5,3,1,84,67,0.11,0,0
2751,6.94,5,2,1,81,63,8.86,1,0
2752,8.37,5,1,2,82,100,0.75,1,0
2753,6.3,1,0,2,91,81,8.51,0,1
2754,6.73,1,3,1,85,73,2.8,0,1
2755,9.59,5,1,1,86,78,6.1,1,1
2756,6.45,1,3,1,71,72,0.38,3,0
2757,7.35,1,2,2,78,94,7.71,1,1
2758,9.45,3,1,1,78,63,1.12,3,0
2759,8.54,0,4,2,93,92,4.11,0,1
2760,5.31,4,0,0,91,81,8.17,2,0
2761,5.74,1,0,0,88,60,6.95,1,1
2762,5.04,4,3,0,80,70,0.06,0,1
2763,8.15,4,0,1,94,75,4.03,0,0
2764,7.24,3,4,2,64,63,0.42,2,1
2765,5.67,1,1,1,71,88,6.73,1,0
2766,9.79,5,1,2,66,98,9.69,0,0
2767,7.65,4,2,1,100,97,6.55,3,0
2768,6.21,1,1,0,61,83,2.24,2,1
2769,7.5,2,3,2,84,68,3.55,3,1
2770,8.4,5,4,1,69,67,9.77,1,1
2771,5.38,2,2,2,97,73,2.24,3,1
2772,6.37,2,3,2,65,74,5.62,2,1
2773,9.03,4,3,1,86,81,4.0,0,0
2774,7.3,2,3,1,94,96,7.68,2,1
2775,7.73,3,0,2,69,74,8.67,0,1
2776,7.16,3,3,2,68,65,3.41,0,1
2777,5.22,4,0,0,79,60,6.6,3,0
2778,5.83,1,1,2,96,79,5.49,2,0
2779,7.23,0,0,0,94,100,2.78,2,0
2780,6.05,1,3,0,96,95,2.72,0,0
2781,5.25,1,4,0,99,61,5.39,2,1
2782,9.22,1,4,2,67,65,1.54,1,0
2783,9.91,1,1,0,90,61,8.11,1,1
2784,8.97,5,3,2,75,62,0.69,3,1
2785,9.27,0,0,2,87,66,0.95,3,1
2786,6.21,5,4,1,65,79,3.42,2,0
2787,9.8,2,2,2,91,100,1.18,3,1
2788,5.98,1,3,2,87,100,4.76,2,0
2789,9.76,3,3,0,70,64,4.0,3,0
2790,9.97,4,2,2,82,84,7.22,1,0
2791,8.56,4,4,2,89,97,9.53,0,0
2792,9.91,5,2,1,68,77,7.54,0,0
2793,7.85,5,1,1,87,60,1.79,1,0
2794,6.3,3,0,0,83,84,9.36,0,0
2795,7.18,1,0,0,87,76,3.92,2,1
2796,7.97,0,4,1,83,74,4.74,2,0
2797,5.37,2,2,1,74,64,4.22,1,1
2798,8.11,4,3,2,98,76,2.81,1,0
2799,9.91,2,3,0,92,80,8.95,1,1
2800,5.95,0,3,0,93,82,3.32,1,1
2801,8.96,5,1,2,81,69,5.79,0,1
2802,9.54,4,1,2,88,76,2.4,0,1
2803,9.72,2,3,0,93,60,7.97,0,0
2804,9.8,5,4,1,69,96,7.74,2,1
2805,7.61,0,1,1,89,66,2.96,3,0
2806,9.89,2,1,2,70,71,6.82,2,0
2807,8.79,1,0,0,93,99,7.04,3,0
2808,5.81,5,0,2,80,60,5.63,1,1
2809,7.38,0,4,1,72,79,6.01,1,0
2810,8.59,2,1,1,84,90,5.74,0,1
2811,6.24,1,1,2,80,63,0.82,0,0
2812,8.2,1,2,1,60,85,6.7,3,1
2813,8.33,0,4,0,64,71,4.7,3,0
2814,5.81,3,4,2,81,81,4.38,0,1
2815,7.83,4,2,2,66,60,8.6,1,1
2816,8.86,0,2,2,72,60,0.23,0,0
2817,7.49,1,0,1,82,62,2.51,1,0
2818,5.06,1,4,0,80,71,1.21,1,1
2819,5.05,0,4,2,65,80,0.35,2,1
2820,6.79,3,2,2,79,72,2.76,2,1
2821,9.63,4,3,1,71,72,9.88,3,1
2822,6.14,2,3,0,99,100,2.7,1,1
2823,8.17,0,0,2,68,77,6.64,0,1
